true,pred,prob,path
1,0,"[0.9952627420425415, 0.0015648013213649392, 0.0031723917927592993]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2436.hdf5
1,1,"[0.25561437010765076, 0.5853959918022156, 0.15898965299129486]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2679.hdf5
1,1,"[0.005635879933834076, 0.9909036755561829, 0.0034605052787810564]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1333.hdf5
1,1,"[8.026321302168071e-05, 0.9901312589645386, 0.009788468480110168]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2082.hdf5
1,0,"[0.9974915981292725, 0.0021500084549188614, 0.00035833611036650836]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2605.hdf5
2,0,"[0.9985426664352417, 0.0014452253235504031, 1.210544905916322e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/518.hdf5
1,2,"[0.2754044532775879, 0.05259532853960991, 0.6720001697540283]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2740.hdf5
1,0,"[0.9975799322128296, 0.002412868198007345, 7.153398655646015e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2409.hdf5
0,0,"[0.9640825986862183, 0.03502475470304489, 0.0008926931768655777]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4276.hdf5
0,0,"[0.980309009552002, 0.0194278322160244, 0.00026315412833355367]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4283.hdf5
2,2,"[0.33253392577171326, 0.012825982645154, 0.6546401381492615]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/959.hdf5
1,1,"[3.2193489460041746e-05, 0.9994087219238281, 0.0005590800428763032]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1679.hdf5
0,2,"[0.3905159831047058, 0.00867432076483965, 0.6008096933364868]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3720.hdf5
0,0,"[0.9955971837043762, 0.004385471809655428, 1.7287953596678562e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3695.hdf5
1,1,"[2.1919502614764497e-05, 0.9998087286949158, 0.00016938894987106323]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1268.hdf5
1,2,"[0.12303885072469711, 0.25911733508110046, 0.6178438067436218]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2401.hdf5
1,1,"[1.167571728188932e-08, 0.999984860420227, 1.509977209934732e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1279.hdf5
1,1,"[5.026762664783746e-05, 0.9987230896949768, 0.0012266491539776325]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2042.hdf5
1,1,"[2.009769741562195e-05, 0.9978983402252197, 0.002081535756587982]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1668.hdf5
0,0,"[0.9389560222625732, 0.05998992547392845, 0.0010540331713855267]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4275.hdf5
2,0,"[0.9915524125099182, 0.005899603478610516, 0.0025479281321167946]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/148.hdf5
2,0,"[0.9245778322219849, 0.0009710754966363311, 0.07445114850997925]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/696.hdf5
1,1,"[1.3190390745876357e-05, 0.9999666213989258, 2.0195398974465206e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1977.hdf5
0,0,"[0.9667745232582092, 0.00812504068017006, 0.025100471451878548]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3884.hdf5
2,0,"[0.9860984086990356, 0.003662494709715247, 0.010239171795547009]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/176.hdf5
1,1,"[2.934479016403202e-05, 0.9964919686317444, 0.0034787319600582123]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2305.hdf5
1,1,"[9.905185834213626e-06, 0.9999611377716064, 2.8948783437954262e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2044.hdf5
0,0,"[0.5146526098251343, 0.04785750433802605, 0.43748989701271057]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3199.hdf5
0,0,"[0.8919223546981812, 0.044736579060554504, 0.06334113329648972]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3356.hdf5
1,0,"[0.7275967001914978, 0.2700720727443695, 0.0023312298581004143]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5489.hdf5
1,1,"[0.0011438550427556038, 0.9981017708778381, 0.0007543466635979712]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2134.hdf5
1,0,"[0.8550515174865723, 0.06386194378137589, 0.08108654618263245]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2425.hdf5
2,2,"[0.206309512257576, 0.02508515678346157, 0.7686052918434143]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1100.hdf5
1,1,"[5.250233880360611e-05, 0.9987500905990601, 0.0011974300723522902]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1697.hdf5
0,0,"[0.7159433364868164, 0.08188524097204208, 0.2021714150905609]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3686.hdf5
2,0,"[0.9934897422790527, 0.002192361745983362, 0.00431800028309226]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/666.hdf5
2,0,"[0.9972781538963318, 0.001970097189769149, 0.0007518439670093358]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/611.hdf5
1,1,"[2.094258206852828e-06, 0.9991182684898376, 0.0008796466281637549]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1903.hdf5
0,0,"[0.9264974594116211, 0.01623629964888096, 0.0572662428021431]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3561.hdf5
0,0,"[0.9969907999038696, 0.0027339307125657797, 0.00027527479687705636]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3016.hdf5
2,0,"[0.9910579919815063, 0.001969379372894764, 0.006972646806389093]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/722.hdf5
0,0,"[0.951903223991394, 0.03361736610531807, 0.01447936799377203]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5762.hdf5
0,0,"[0.7926585078239441, 0.03405143320560455, 0.17329014837741852]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5664.hdf5
0,0,"[0.9489573240280151, 0.024766894057393074, 0.026275811716914177]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3396.hdf5
1,1,"[3.22070591209922e-05, 0.9996966123580933, 0.00027117610443383455]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1554.hdf5
2,2,"[0.12631070613861084, 0.021357238292694092, 0.8523319959640503]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/825.hdf5
2,2,"[0.3326038420200348, 0.01156747154891491, 0.6558286547660828]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5439.hdf5
1,0,"[0.9952785968780518, 0.004560523200780153, 0.00016087239782791585]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2334.hdf5
1,1,"[1.3148602192813996e-05, 0.9997183680534363, 0.00026848315610550344]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1588.hdf5
2,0,"[0.9962234497070312, 0.001215580035932362, 0.002560949418693781]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/627.hdf5
0,2,"[0.33044639229774475, 0.061240170150995255, 0.6083134412765503]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3445.hdf5
0,0,"[0.893865168094635, 0.03857031837105751, 0.06756449490785599]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3651.hdf5
0,0,"[0.9753290414810181, 0.024503063410520554, 0.00016787639469839633]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5742.hdf5
0,0,"[0.6299898624420166, 0.009762750938534737, 0.36024734377861023]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4073.hdf5
1,1,"[1.7873539036372676e-05, 0.9994058609008789, 0.0005762435030192137]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2035.hdf5
1,1,"[3.7845311453565955e-05, 0.9960059523582458, 0.003956215921789408]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1348.hdf5
1,1,"[0.00019217577937524766, 0.9832842946052551, 0.0165234487503767]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1673.hdf5
1,1,"[7.760978769510984e-05, 0.9993600249290466, 0.000562402477953583]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2006.hdf5
0,0,"[0.8364577293395996, 0.009411522187292576, 0.1541307419538498]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4154.hdf5
2,0,"[0.9918564558029175, 0.002305030357092619, 0.005838474258780479]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/394.hdf5
2,0,"[0.9944207072257996, 0.0005921892588958144, 0.004987090826034546]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/411.hdf5
0,0,"[0.5286849141120911, 0.019058970734477043, 0.45225614309310913]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4136.hdf5
0,0,"[0.5414022207260132, 0.1853054016828537, 0.2732923924922943]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4268.hdf5
2,2,"[0.2645106315612793, 0.014100396074354649, 0.7213889956474304]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1096.hdf5
1,1,"[5.267679171083728e-06, 0.9997907280921936, 0.0002040413091890514]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1293.hdf5
1,1,"[3.5427809052634984e-05, 0.9998846054077148, 7.998876390047371e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1732.hdf5
1,1,"[2.8231534088263288e-05, 0.9993745684623718, 0.0005972767248749733]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1506.hdf5
0,0,"[0.6254861354827881, 0.007975118234753609, 0.36653873324394226]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3715.hdf5
2,2,"[0.25750061869621277, 0.016220582649111748, 0.7262787222862244]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1130.hdf5
0,2,"[0.31156980991363525, 0.011075864546000957, 0.6773543357849121]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3212.hdf5
0,0,"[0.9305461049079895, 0.01542773935943842, 0.05402609333395958]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3330.hdf5
2,0,"[0.9993568062782288, 0.0005135862738825381, 0.00012963976769242436]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/530.hdf5
1,0,"[0.9950195550918579, 0.0031497396994382143, 0.0018307134741917253]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2567.hdf5
0,2,"[0.46385660767555237, 0.006494191940873861, 0.5296491980552673]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3483.hdf5
1,1,"[2.65310300164856e-05, 0.9983035326004028, 0.0016698876861482859]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1191.hdf5
0,0,"[0.5205768346786499, 0.03765041008591652, 0.44177278876304626]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3824.hdf5
1,1,"[3.815889158431673e-06, 0.9989197254180908, 0.001076442189514637]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2215.hdf5
0,0,"[0.8788050413131714, 0.045560259371995926, 0.07563475519418716]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3901.hdf5
2,0,"[0.644905149936676, 0.0213936697691679, 0.3337012231349945]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/189.hdf5
1,1,"[2.5241693947464228e-05, 0.9984580278396606, 0.001516703050583601]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2016.hdf5
1,0,"[0.6287783980369568, 0.19670839607715607, 0.17451319098472595]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5468.hdf5
2,0,"[0.9820274114608765, 0.004080451093614101, 0.013892093673348427]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/375.hdf5
2,2,"[0.20188868045806885, 0.020440179854631424, 0.7776710987091064]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/804.hdf5
0,2,"[0.2602616250514984, 0.06231999397277832, 0.6774184107780457]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3730.hdf5
0,0,"[0.9870073199272156, 0.011909985914826393, 0.0010826666839420795]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4337.hdf5
0,0,"[0.9868900775909424, 0.011557846330106258, 0.0015521362656727433]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4192.hdf5
1,1,"[1.4481699508905876e-05, 0.9967893958091736, 0.0031960548367351294]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2223.hdf5
2,2,"[0.29585227370262146, 0.011889561079442501, 0.6922581791877747]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1102.hdf5
2,0,"[0.9986054301261902, 0.000999662559479475, 0.0003949440142605454]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/322.hdf5
0,0,"[0.7905693650245667, 0.015207534655928612, 0.19422310590744019]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3807.hdf5
2,2,"[0.16044075787067413, 0.025482922792434692, 0.8140762448310852]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1014.hdf5
2,2,"[0.36810582876205444, 0.00942262914031744, 0.6224715113639832]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5456.hdf5
1,1,"[0.07905591279268265, 0.8311775326728821, 0.0897664874792099]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2369.hdf5
1,0,"[0.970731258392334, 0.017381850630044937, 0.011886944063007832]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5534.hdf5
0,0,"[0.4917786717414856, 0.0249301977455616, 0.4832911491394043]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4147.hdf5
2,0,"[0.9021410346031189, 0.021099736914038658, 0.0767592266201973]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/202.hdf5
0,0,"[0.6027792692184448, 0.016661932691931725, 0.3805587589740753]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4130.hdf5
2,0,"[0.534130871295929, 0.04771912470459938, 0.41815000772476196]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5394.hdf5
0,2,"[0.10758327692747116, 0.04119158536195755, 0.8512250781059265]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3631.hdf5
0,0,"[0.8370439410209656, 0.04796922579407692, 0.11498687416315079]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4175.hdf5
0,0,"[0.7245749235153198, 0.10078038275241852, 0.17464473843574524]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3518.hdf5
0,0,"[0.8900671601295471, 0.030137039721012115, 0.07979580014944077]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3466.hdf5
1,1,"[0.14372380077838898, 0.597817063331604, 0.2584591507911682]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/5470.hdf5
0,0,"[0.8687312602996826, 0.11897054314613342, 0.012298119254410267]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3642.hdf5
2,0,"[0.9973918199539185, 0.0008634435362182558, 0.0017447196878492832]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/289.hdf5
2,0,"[0.9989075660705566, 0.0009471600060351193, 0.00014533546345774084]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/433.hdf5
1,2,"[0.3310813009738922, 0.1541309356689453, 0.5147877335548401]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2682.hdf5
1,1,"[2.7157413569511846e-05, 0.9986611604690552, 0.0013116695918142796]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1266.hdf5
0,0,"[0.9669764637947083, 0.028755348175764084, 0.00426821131259203]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3736.hdf5
2,0,"[0.7294900417327881, 0.015168112702667713, 0.25534185767173767]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1112.hdf5
2,0,"[0.9983851909637451, 0.0013076243922114372, 0.00030712387524545193]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/380.hdf5
0,0,"[0.6471372842788696, 0.012366468086838722, 0.3404961824417114]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2954.hdf5
2,2,"[0.3631598949432373, 0.01205958891659975, 0.624780535697937]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1054.hdf5
2,0,"[0.5038290619850159, 0.002589033916592598, 0.4935818910598755]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/227.hdf5
2,2,"[0.3726740777492523, 0.013109268620610237, 0.6142166256904602]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5440.hdf5
0,0,"[0.878648579120636, 0.005612913053482771, 0.11573855578899384]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2948.hdf5
2,0,"[0.5227258801460266, 0.015667658299207687, 0.4616064131259918]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5348.hdf5
1,1,"[4.114120747544803e-05, 0.9985038042068481, 0.0014551187632605433]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1698.hdf5
1,0,"[0.6045385003089905, 0.3954598605632782, 1.6340260344804847e-06]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2528.hdf5
2,0,"[0.9970579147338867, 0.0029055578634142876, 3.65306441381108e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/545.hdf5
1,1,"[1.5163250282057561e-05, 0.9989668130874634, 0.0010180727113038301]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2144.hdf5
0,2,"[0.37553805112838745, 0.011496387422084808, 0.6129655838012695]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3180.hdf5
0,0,"[0.7442890405654907, 0.017591020092368126, 0.2381199449300766]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4084.hdf5
0,0,"[0.6406800150871277, 0.013555810786783695, 0.3457642197608948]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4195.hdf5
0,0,"[0.9926472902297974, 0.007335764355957508, 1.690478893578984e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4320.hdf5
0,0,"[0.9003358483314514, 0.08086098730564117, 0.018803231418132782]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3408.hdf5
2,2,"[0.3626367747783661, 0.015216601081192493, 0.6221466660499573]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/228.hdf5
0,0,"[0.9488590955734253, 0.017441052943468094, 0.033699825406074524]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3664.hdf5
0,0,"[0.8059793710708618, 0.16023926436901093, 0.03378138318657875]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/2996.hdf5
2,0,"[0.9786636829376221, 0.005662250332534313, 0.01567404344677925]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/147.hdf5
2,0,"[0.9599823355674744, 0.001465052948333323, 0.03855261579155922]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/637.hdf5
2,0,"[0.5230181217193604, 0.007612960413098335, 0.46936893463134766]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5352.hdf5
0,2,"[0.33943477272987366, 0.051379673182964325, 0.6091855764389038]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3732.hdf5
0,0,"[0.8147598505020142, 0.0219421423971653, 0.16329801082611084]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4047.hdf5
2,0,"[0.7609106302261353, 0.0031293726060539484, 0.2359600067138672]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/241.hdf5
0,0,"[0.9374487400054932, 0.05921841412782669, 0.003332911990582943]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4297.hdf5
2,0,"[0.9908535480499268, 0.004783825017511845, 0.004362596198916435]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/613.hdf5
0,0,"[0.6543266773223877, 0.010716238059103489, 0.334957093000412]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3588.hdf5
2,0,"[0.9913187623023987, 0.0022834427654743195, 0.006397731136530638]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/257.hdf5
0,0,"[0.9660670161247253, 0.010495561175048351, 0.023437397554516792]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4043.hdf5
2,0,"[0.994045078754425, 0.004840907175093889, 0.0011140374699607491]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/154.hdf5
2,0,"[0.5055157542228699, 0.004743977915495634, 0.4897402822971344]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/828.hdf5
1,0,"[0.9959092140197754, 0.0012845374876633286, 0.0028061880730092525]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2357.hdf5
0,0,"[0.5644621849060059, 0.042178474366664886, 0.39335939288139343]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5648.hdf5
0,0,"[0.9890069961547852, 0.001182389329187572, 0.00981062464416027]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5565.hdf5
0,0,"[0.5435918569564819, 0.08205191045999527, 0.3743562400341034]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3465.hdf5
1,1,"[0.06357444822788239, 0.9364255666732788, 6.650186623602394e-09]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2454.hdf5
1,0,"[0.796645998954773, 0.0650273859500885, 0.1383267045021057]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2663.hdf5
2,2,"[0.13724415004253387, 0.26051145792007446, 0.6022443771362305]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/873.hdf5
1,2,"[0.24467329680919647, 0.25630056858062744, 0.4990261197090149]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2658.hdf5
1,1,"[3.980722249252722e-05, 0.9949383735656738, 0.00502181937918067]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1878.hdf5
0,0,"[0.6035689115524292, 0.016067950055003166, 0.3803631067276001]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4026.hdf5
0,0,"[0.9183976054191589, 0.08011376112699509, 0.0014885789714753628]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/5683.hdf5
0,0,"[0.6243804097175598, 0.030112212523818016, 0.34550741314888]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3376.hdf5
0,0,"[0.8513732552528381, 0.01191659178584814, 0.13671009242534637]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3829.hdf5
1,1,"[8.573858394811396e-06, 0.9999514818191528, 3.994218786829151e-05]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1724.hdf5
2,0,"[0.6604222655296326, 0.014742644503712654, 0.32483506202697754]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5373.hdf5
1,0,"[0.9891317486763, 0.010868165642023087, 3.308241674311249e-14]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2488.hdf5
1,1,"[1.221437196363695e-05, 0.9995474219322205, 0.0004403594648465514]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1562.hdf5
1,1,"[0.00011220913438592106, 0.9997015595436096, 0.0001862432254711166]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/1866.hdf5
2,0,"[0.983329713344574, 0.0013457266613841057, 0.015324598178267479]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/395.hdf5
2,0,"[0.9940851926803589, 0.00245098490267992, 0.0034637022763490677]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/323.hdf5
0,0,"[0.9393178224563599, 0.02168097533285618, 0.03900115564465523]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3550.hdf5
2,0,"[0.5338860154151917, 0.00549401855096221, 0.4606199562549591]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1109.hdf5
1,1,"[1.9036826415685937e-05, 0.9983207583427429, 0.001660140580497682]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2321.hdf5
2,0,"[0.9991994500160217, 0.0006724101840518415, 0.00012818867980968207]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/604.hdf5
2,0,"[0.9929854273796082, 0.0031795247923582792, 0.003835107199847698]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/120.hdf5
0,0,"[0.7811086773872375, 0.003910173662006855, 0.21498113870620728]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/3667.hdf5
0,0,"[0.9739157557487488, 0.02458840049803257, 0.0014957973035052419]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/CP/4314.hdf5
1,1,"[9.081968528334983e-06, 0.999026894569397, 0.0009640855132602155]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2013.hdf5
1,1,"[0.000106335777672939, 0.9943320751190186, 0.005561624187976122]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/NCP/2188.hdf5
2,0,"[0.9872149229049683, 0.0030932705849409103, 0.009691803716123104]",/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/384.hdf5
